1.00135,NaN
1.0079,NaN
1.01445,0.23819
1.021,0.23987
1.02755,0.23365
1.0341,0.23572
1.04065,0.23525
1.0472,0.23384
1.05375,0.23454
1.0603,0.23576
1.06685,0.23574
1.07341,0.23623
1.07996,0.23438
1.08651,0.23568
1.09307,0.23692
1.09962,0.2391
1.10617,0.24014
1.11273,0.23865
1.11928,0.23786
1.12584,0.23876
1.13239,0.23912
1.13895,0.23923
1.14551,0.24007
1.15206,0.24096
1.15862,0.24188
1.16518,0.24149
1.17173,0.24201
1.17829,0.24103
1.18485,0.24247
1.19141,0.2444
1.19797,0.24259
1.20453,0.23802
1.21109,0.23931
1.21765,0.23908
1.22421,0.23906
1.23077,0.24156
1.23733,0.24293
1.24389,0.24411
1.25045,0.24503
1.25701,0.24289
1.26357,0.24301
1.27014,0.2457
1.2767,0.24529
1.28326,0.24471
1.28983,0.24517
1.29639,0.24534
1.30295,0.24733
1.30952,0.24539
1.31608,0.24292
1.32265,0.24632
1.32921,0.24719
1.33578,0.24703
1.34234,0.24676
1.34891,0.24657
1.35548,0.24537
1.36205,0.24521
1.36861,0.24375
1.37518,0.24515
1.38175,0.24471
1.38832,0.24553
1.39489,0.24727
1.40145,0.24784
1.40802,0.24849
1.41459,0.24945
1.42116,0.25261
1.42773,0.24551
1.43431,0.2328
1.44088,0.23142
1.44745,0.24089
1.45402,0.24909
1.46059,0.25433
1.46716,0.25438
1.47374,0.25142
1.48031,0.25182
1.48688,0.25174
1.49346,0.25472
1.50003,0.25419
1.50661,0.25451
1.51318,0.25754
1.51976,0.25692
1.52633,0.254
1.53291,0.25134
1.53948,0.25415
1.54606,0.25814
1.55264,0.25954
1.55921,0.25894
1.56579,0.25272
1.57237,0.24231
1.57895,0.24662
1.58552,0.25444
1.5921,0.25485
1.59868,0.24941
1.60526,0.24559
1.61184,0.24681
1.61842,0.25124
1.625,0.25584
1.63158,0.25796
1.63816,0.25598
1.64474,0.25578
1.65133,0.25644
1.65791,0.25717
1.66449,0.25905
1.67107,0.25902
1.67766,0.25945
1.68424,0.26058
1.69082,0.26134
1.69741,0.26213
1.70399,0.26335
1.71058,0.2636
1.71716,0.26427
1.72375,0.26501
1.73033,0.26551
1.73692,0.26507
1.74351,0.26557
1.75009,0.26539
1.75668,0.2661
1.76327,0.26623
1.76985,0.26649
1.77644,0.26643
1.78303,0.26675
1.78962,0.2671
1.79621,0.26678
1.8028,0.26613
1.80939,0.26558
1.81598,0.26494
1.82257,0.26516
1.82916,0.26548
1.83575,0.26503
1.84234,0.26469
1.84893,0.26599
1.85552,0.26718
1.86212,0.26819
1.86871,0.26639
1.8753,0.25747
1.8819,0.25621
1.88849,0.26187
1.89508,0.26388
1.90168,0.26521
1.90827,0.26651
1.91487,0.26735
1.92146,0.268
1.92806,0.26864
1.93465,0.26565
1.94125,0.25282
1.94785,0.22545
1.95444,0.1996
1.96104,0.19804
1.96764,0.2114
1.97424,0.23635
1.98084,0.24812
1.98743,0.25174
1.99403,0.2313
2.00063,0.1738
2.00723,0.14463
2.01383,0.15303
2.02043,0.18752
2.02703,0.21976
2.03363,0.23002
2.04024,0.2335
2.04684,0.2245
2.05344,0.21006
2.06004,0.21089
2.06664,0.21395
2.07325,0.22407
2.07985,0.23417
2.08645,0.24141
2.09306,0.2486
2.09966,0.25401
2.10627,0.25916
2.11287,0.26354
2.11948,0.26796
2.12608,0.27121
2.13269,0.27342
2.1393,0.2734
2.1459,0.2687
2.15251,0.26974
2.15912,0.27133
2.16572,0.26976
2.17233,0.27282
2.17894,0.27517
2.18555,0.27548
2.19216,0.27621
2.19877,0.27567
2.20538,0.27594
2.21199,0.2766
2.2186,0.27713
2.22521,0.27728
2.23182,0.27794
2.23843,0.27785
2.24504,0.27843
2.25165,0.2779
2.25827,0.27782
2.26488,0.27748
2.27149,0.27913
2.2781,0.27854
2.28472,0.27911
2.29133,0.27967
2.29795,0.28043
2.30456,0.27968
2.31118,0.27917
2.31779,0.27819
2.32441,0.27745
2.33102,0.27741
2.33764,0.27814
2.34426,0.27855
2.35087,0.27784
2.35749,0.27764
2.36411,0.27703
2.37072,0.27828
2.37734,0.27716
2.38396,0.27697
2.39058,0.27675
2.3972,0.27724
2.40382,0.27771
2.41044,0.2786
2.41706,0.27802
2.42368,0.27841
2.4303,0.2785
2.43692,0.27893
2.44354,0.27944
2.45017,0.27863
2.45679,0.27887
2.46341,0.27876
2.47003,0.27832
2.47666,0.27626
2.48328,0.27463
2.4899,0.27497
2.49653,0.27534
2.50312,0.2746
2.50972,0.27407
2.51632,0.27304
2.52292,0.27208
2.52951,0.2713
2.53611,0.27002
2.54271,0.26851
2.54931,0.26707
2.55591,0.2657
2.56251,0.26284
2.56911,0.26153
2.57571,0.25974
2.58231,0.25701
2.58891,0.2536
2.59551,0.25155
2.60212,0.25111
2.60872,0.252
2.61532,0.25161
2.62192,0.2541
2.62853,0.25163
2.63513,0.25338
2.64174,0.25451
2.64834,0.24745
2.65495,0.2309
2.66155,0.18243
2.66816,0.09801
2.67476,0.03651
2.68137,0.01952
2.68798,0.0197
2.69458,0.05796
2.70119,0.27934
2.76068,NaN
2.76729,NaN
2.7739,NaN
2.78052,NaN
2.78713,NaN
2.79374,NaN
2.80035,NaN
2.80697,0.01264
2.81358,0.01736
2.8202,0.02087
2.82681,0.02469
2.83343,0.02789
2.84004,0.03057
2.84666,0.03284
2.85328,0.03514
2.85989,0.03795
2.86651,0.04049
2.87313,0.04267
2.87975,0.0444
2.88636,0.04626
2.89298,0.04772
2.8996,0.04878
2.90622,0.04929
2.91284,0.04959
2.91946,0.04974
2.92608,0.04976
2.9327,0.04947
2.93932,0.04977
2.94595,0.05057
2.95257,0.05151
2.95919,0.05225
2.96581,0.05262
2.97244,0.05308
2.97906,0.05373
2.98568,0.05466
2.99231,0.05597
2.99893,0.05731
3.00556,0.05828
3.01218,0.05928
3.01881,0.0602
3.02544,0.06118
3.03206,0.06257
3.03869,0.06384
3.04532,0.06479
3.05195,0.06516
3.05857,0.06504
3.0652,0.06539
3.07183,0.06573
3.07846,0.06642
3.08509,0.06772
3.09172,0.06897
3.09835,0.07019
3.10498,0.07131
3.11161,0.07211
3.11825,0.07272
3.12488,0.07334
3.13151,0.07414
