0.36462,0.00518
0.37112,-1
0.37762,0.00731
0.38412,0.01144
0.39062,0.01469
0.39712,0.02375
0.40362,0.02341
0.41012,0.02445
0.41662,0.02862
0.42312,0.03186
0.42963,0.03432
0.43613,0.03495
0.44263,0.03585
0.44914,0.03879
0.45564,0.03974
0.46215,0.04261
0.46865,0.04537
0.47516,0.04726
0.48167,0.04892
0.48817,0.05331
0.49468,0.05546
0.50119,0.05951
0.5077,0.06136
0.51421,0.06585
0.52072,0.06959
0.52723,0.0756
0.53374,0.07827
0.54025,0.08357
0.54676,0.09055
0.55327,0.09836
0.55978,0.10867
0.56629,0.11888
0.57281,0.12827
0.57932,0.13723
0.58583,0.14522
0.59235,0.15243
0.59886,0.15828
0.60538,0.16589
0.61189,0.17139
0.61841,0.17976
0.62492,0.18482
0.63144,0.1911
0.63796,0.18772
0.64448,0.18526
0.65099,0.1784
0.65751,0.18411
0.66403,0.17886
0.67055,0.18039
0.67707,0.19278
0.68359,0.20966
0.69011,0.21159
0.69663,0.21757
0.70316,0.22143
0.70968,0.22466
0.7162,0.22988
0.72272,0.23097
0.72925,0.22946
0.73577,0.2288
0.7423,0.23012
0.74882,0.23306
0.75535,0.23557
0.76187,0.23436
0.7684,0.23667
0.77492,0.23633
0.78145,0.23685
0.78798,0.23567
0.79451,0.23716
0.80104,0.23789
0.80756,0.24011
0.81409,0.23934
0.82062,0.24064
0.82715,0.23996
0.83368,0.24101
0.84022,0.23964
0.84675,0.23732
0.85328,0.24203
0.85981,0.24275
0.86634,0.24094
0.87288,0.23836
0.87941,0.23895
0.88595,0.24247
0.89248,0.23893
0.89902,0.23757
0.90555,0.2371
0.91209,0.23836
0.91862,0.23678
0.92516,0.23644
0.9317,0.23513
0.93824,0.23902
0.94477,0.23991
0.95131,0.23922
0.95785,0.24004
0.96439,0.23823
0.97093,0.23697
0.97747,0.23247
0.98401,0.2358
0.99055,0.23492
0.9971,0.23262
1.00364,0.23099
1.01018,0.23377
1.01672,0.23096
1.02327,0.23557
1.02981,0.22792
1.03636,0.22678
1.0429,0.22748
1.04945,0.22735
