3.13814,0.07719
3.14478,0.07851
3.15141,0.0804
3.15804,0.08298
3.16468,0.0858
3.17131,0.0883
3.17795,0.09039
3.18458,0.09244
3.19122,0.09494
3.19785,0.09716
3.20449,0.09927
3.21113,0.10155
3.21776,0.10408
3.2244,0.10711
3.23104,0.11059
3.23768,0.11367
3.24432,0.11585
3.25096,0.11837
3.2576,0.1201
3.26424,0.12161
3.27088,0.12341
3.27752,0.12618
3.28416,0.12981
3.2908,0.13363
3.29744,0.13707
3.30408,0.14008
3.31073,0.1429
3.31737,0.14549
3.32401,0.1478
3.33066,0.15026
3.3373,0.15373
3.34395,0.15685
3.35059,0.15922
3.35724,0.16191
3.36388,0.16515
3.37053,0.1685
3.37717,0.17091
3.38382,0.17362
3.39047,0.17631
3.39712,0.17859
3.40376,0.18086
3.41041,0.18401
3.41706,0.18678
3.42371,0.18949
3.43036,0.19243
3.43701,0.19548
3.44366,0.19722
3.45031,0.19873
3.45696,0.20155
3.46361,0.20479
3.47026,0.20664
3.47692,0.20885
3.48357,0.21231
3.49022,0.2157
3.49687,0.21829
3.50353,0.22137
3.51018,0.22571
3.51684,0.22949
3.52349,0.23309
3.53015,0.23786
3.5368,0.24288
3.54346,0.24583
3.55011,0.24847
3.55677,0.25272
3.56343,0.25749
3.57008,0.2592
3.57674,0.25969
3.5834,0.26321
3.59006,0.26788
3.59672,0.26929
3.60338,0.26963
3.61004,0.27222
3.6167,0.2761
3.62336,0.2772
3.63002,0.27788
3.63668,0.28158
3.64334,0.28574
3.65,0.28712
3.65667,0.28715
3.66333,0.28975
3.66999,0.29261
3.67665,0.29189
3.68332,0.29133
3.68998,0.2951
3.69665,0.29996
3.70331,0.30058
3.70998,0.29758
3.71664,0.29754
3.72331,0.29958
3.72998,0.30144
3.73664,0.29924
3.74331,0.29855
3.74998,0.30057
3.75665,0.30033
3.76331,0.29659
3.76998,0.29396
3.77665,0.29534
3.78332,0.29777
3.78999,0.29588
3.79666,0.29154
3.80333,0.29
3.81,0.29227
3.81667,0.29208
3.82335,0.28933
3.83002,0.28757
3.83669,0.28997
3.84336,0.29265
3.85004,0.28937
3.85671,0.28614
3.86339,0.28427
3.87006,0.29061
3.87673,0.29582
3.88341,0.29554
3.89008,0.29338
3.89676,0.29668
3.90344,0.30327
3.91011,0.30668
3.91679,0.29634
3.92347,NaN
3.93015,NaN
3.93682,NaN
