3.93682,-1
3.93015,-1
3.92347,-1
3.91679,0.2778
3.91011,0.28058
3.90344,0.27418
3.89676,0.26811
3.89008,0.26721
3.88341,0.26901
3.87673,0.26791
3.87006,0.26317
3.86339,0.25899
3.85671,0.26119
3.85004,0.26692
3.84336,0.26823
3.83669,0.26416
3.83002,0.26233
3.82335,0.2673
3.81667,0.2724
3.81,0.27128
3.80333,0.26727
3.79666,0.26833
3.78999,0.27368
3.78332,0.27409
3.77665,0.27059
3.76998,0.27001
3.76331,0.27342
3.75665,0.27571
3.74998,0.27338
3.74331,0.27131
3.73664,0.27332
3.72998,0.2752
3.72331,0.27251
3.71664,0.26918
3.70998,0.27077
3.70331,0.27358
3.69665,0.27189
3.68998,0.26735
3.68332,0.26582
3.67665,0.26676
3.66999,0.26555
3.66333,0.26211
3.65667,0.26039
3.65,0.26051
3.64334,0.25842
3.63668,0.25364
3.63002,0.25132
3.62336,0.25227
3.6167,0.25183
3.61004,0.24787
3.60338,0.24541
3.59672,0.2459
3.59006,0.24515
3.5834,0.24124
3.57674,0.23861
3.57008,0.23843
3.56343,0.23675
3.55677,0.23239
3.55011,0.22743
3.54346,0.22358
3.5368,0.22062
3.53015,0.2165
3.52349,0.21313
3.51684,0.21016
3.51018,0.20593
3.50353,0.20165
3.49687,0.19899
3.49022,0.19689
3.48357,0.19369
3.47692,0.19062
3.47026,0.18878
3.46361,0.18613
3.45696,0.18232
3.45031,0.1799
3.44366,0.17887
3.43701,0.17698
3.43036,0.17399
3.42371,0.17179
3.41706,0.17035
3.41041,0.16742
3.40376,0.16438
3.39712,0.16214
3.39047,0.16008
3.38382,0.1569
3.37717,0.15428
3.37053,0.15201
3.36388,0.14931
3.35724,0.14676
3.35059,0.14493
3.34395,0.14301
3.3373,0.13974
3.33066,0.13602
3.32401,0.13301
3.31737,0.13051
3.31073,0.12843
3.30408,0.12594
3.29744,0.12356
3.2908,0.12013
3.28416,0.11668
3.27752,0.11374
3.27088,0.11127
3.26424,0.10943
3.2576,0.10787
3.25096,0.10581
3.24432,0.10365
3.23768,0.1015
3.23104,0.09919
3.2244,0.09666
3.21776,0.09413
3.21113,0.09231
3.20449,0.09046
3.19785,0.0886
3.19122,0.08664
3.18458,0.08512
3.17795,0.08364
3.17131,0.08222
3.16468,0.0792
3.15804,0.07571
3.15141,0.07283
3.14478,0.07069
3.13814,0.06967
3.13151,0.06923
3.12488,0.06851
3.11825,0.06757
3.11161,0.06661
3.10498,0.06601
3.09835,0.06568
3.09172,0.06498
3.08509,0.06398
3.07846,0.06346
3.07183,0.06354
3.0652,0.06357
3.05857,0.06346
3.05195,0.06314
3.04532,0.06249
3.03869,0.06157
3.03206,0.06046
3.02544,0.05935
3.01881,0.05847
3.01218,0.05724
3.00556,0.05597
2.99893,0.05513
2.99231,0.05433
2.98568,0.05366
2.97906,0.05351
2.97244,0.0532
2.96581,0.05261
2.95919,0.05198
2.95257,0.05143
2.94595,0.05051
2.93932,0.04976
2.9327,0.04967
2.92608,0.04997
2.91946,0.05008
2.91284,0.05005
2.90622,0.0498
2.8996,0.04917
2.89298,0.0484
2.88636,0.04746
2.87975,0.04585
2.87313,0.0435
2.86651,0.04072
2.85989,0.03769
2.85328,0.0347
2.84666,0.03218
2.84004,0.03016
2.83343,0.02764
2.82681,0.02415
2.8202,0.02037
2.81358,0.01646
2.80697,0.01225
2.80035,0.00846
2.79374,-1
2.78713,-1
2.78052,-1
2.7739,-1
2.76729,-1
2.76068,-1
